machine_id,temperature,torque,tool_wear,vibration_index,anomaly_score
M_2,307.16,41.87,0.1821,0.53,0.202
M_3,300.86,40.76,0.0611,0.403,0.04
M_3,298.16,40.05,0.0644,0.442,0.045
M_3,296.84,42.82,0.0509,0.45,0.041
M_2,297.8,41.68,0.155,0.595,0.136
M_2,306.25,43.4,0.2085,0.651,0.242
M_1,310.04,40.03,0.2953,0.687,0.334
M_1,308.68,43.9,0.4056,0.642,0.362
M_1,304.46,41.52,0.1634,0.642,0.199
M_1,303.55,43.62,0.5146,0.685,0.378
M_1,305.74,39.33,0.2863,0.581,0.255
M_1,302.2,46.45,0.2961,0.472,0.192
M_3,304.86,38.42,0.0862,0.572,0.143
M_2,303.22,39.63,0.1454,0.521,0.141
M_3,304.18,40.51,0.1458,0.642,0.187
M_2,304.87,42.25,0.2571,0.545,0.221
M_1,307.09,40.79,0.5158,0.894,0.477
M_3,306.01,42.8,0.2005,0.647,0.235
M_2,303.74,38.9,0.0605,0.478,0.091
M_1,303.93,39.47,0.1415,0.507,0.142
M_3,304.32,40.19,0.4202,0.621,0.32
M_3,306.29,39.64,0.1454,0.429,0.144
M_1,297.89,39.51,0.0825,0.343,0.024
M_1,305.15,41.7,0.2879,0.551,0.241
M_3,301.64,42.08,0.04,0.357,0.023
M_1,300.08,39.56,0.0902,0.453,0.062
M_1,303.66,38.66,0.1714,0.402,0.123
M_1,305.58,39.88,0.488,0.776,0.413
M_3,305.93,43.56,0.4874,0.759,0.411
M_2,304.18,43.2,0.0695,0.555,0.123
M_2,315.19,47.22,0.6362,0.963,0.639
M_3,310.36,42.34,0.4091,0.777,0.421
M_2,304.53,41.52,0.1223,0.492,0.134
M_1,311.14,43.03,0.5368,0.965,0.549
M_2,306.17,40.44,0.107,0.369,0.106
M_1,299.51,43.53,0.0434,0.368,0.012
M_2,298.93,43.15,0.1505,0.405,0.077
M_3,308.9,42.8,0.5701,0.739,0.476
M_3,313.09,39.53,0.4058,0.6,0.394
M_1,304.68,41.63,0.5107,0.718,0.397
M_1,304.88,41.83,0.2179,0.598,0.217
M_2,309.25,43.62,0.4916,0.785,0.454
M_1,302.45,41.63,0.2492,0.616,0.214
M_1,295.27,38.52,0.1077,0.405,0.055
M_3,301.46,41.34,0.1065,0.516,0.103
M_3,305.2,40.99,0.413,0.79,0.376
M_1,310.99,41.77,0.5371,0.621,0.445
M_1,301.95,41.33,0.253,0.64,0.218
M_3,303.53,37.02,0.2196,0.44,0.157
M_2,307.23,39.28,0.3284,0.847,0.37
M_1,303.7,45.43,0.5485,0.897,0.46
M_1,311.06,46.92,0.4651,0.632,0.413
M_1,304.96,39.11,0.3492,0.65,0.299
M_1,303.63,39.76,0.1992,0.541,0.178
M_2,310.92,43.87,0.5439,0.775,0.494
M_1,309.2,40.2,0.2351,0.631,0.279
M_2,304.12,43.26,0.2641,0.589,0.23
M_1,303.46,39.14,0.3075,0.593,0.246
M_1,309.5,41.53,0.392,0.775,0.403
M_2,306.51,40.51,0.3408,0.676,0.318
M_1,306.15,41.8,0.418,0.768,0.381
M_1,300.41,38.06,0.0768,0.45,0.058
M_1,314.59,43.7,0.4961,0.841,0.526
M_3,302.85,39.23,0.1565,0.47,0.128
M_2,301.2,41.91,0.0414,0.416,0.038
M_2,303.36,37.71,0.2723,0.711,0.263
M_3,303.27,40.14,0.124,0.474,0.117
M_1,303.15,41.84,0.2098,0.483,0.161
M_3,308.31,41.12,0.2644,0.633,0.285
M_1,310.56,44.1,0.5011,0.688,0.443
M_3,305.2,41.54,0.5177,0.753,0.417
M_2,299.36,43.91,0.3191,0.764,0.269
M_1,298.21,36.54,0.1116,0.343,0.039
M_2,305.31,43.24,0.5734,0.67,0.421
M_1,303.49,40.2,0.0802,0.494,0.103
M_3,300.95,40.03,0.1771,0.597,0.157
M_3,307.83,41.55,0.3343,0.51,0.279
M_1,300.8,41.76,0.1634,0.547,0.134
M_2,301.3,41.26,0.1265,0.434,0.086
M_3,299.94,41.51,0.2588,0.713,0.223
M_2,306.41,44.19,0.3621,0.706,0.337
M_1,304.29,42.86,0.1402,0.597,0.172
M_2,304.03,37.7,0.2154,0.609,0.211
M_1,300.92,42.36,0.1244,0.636,0.142
M_3,302.94,41.5,0.2193,0.574,0.191
M_1,300.35,40.99,0.1316,0.51,0.102
M_3,306.52,41.33,0.1635,0.627,0.215
M_2,298.62,40.02,0.077,0.488,0.065
M_1,304.6,40.85,0.1957,0.616,0.209
M_3,307.83,43.56,0.2658,0.719,0.307
M_3,298.87,40.45,0.0676,0.381,0.028
M_1,306.37,42.82,0.3466,0.587,0.293
M_3,307.8,42.05,0.2743,0.594,0.273
M_2,305.47,43.23,0.6633,0.856,0.523
M_2,308.72,43.33,0.5899,0.814,0.506
M_3,302.67,44.13,0.397,0.757,0.332
M_2,306.53,40.91,0.2935,0.591,0.269
M_2,299.25,42.27,0.1736,0.476,0.11
M_2,298.5,39.56,0.1018,0.451,0.066
M_1,309.74,38.18,0.2741,0.637,0.306
M_1,306.86,43.01,0.1137,0.433,0.135
M_3,304.25,40.22,0.4818,0.749,0.388
M_3,304.85,39.11,0.0499,0.346,0.057
M_3,296.83,39.57,0.0219,0.441,0.023
M_2,302.3,43.56,0.4009,0.661,0.302
M_2,303.68,43.74,0.4497,0.671,0.343
M_2,303.93,40.2,0.0088,0.42,0.05
M_1,309.55,41.71,0.3739,0.761,0.391
M_1,306.58,44.61,0.2033,0.627,0.236
M_1,305.48,42.31,0.1705,0.48,0.164
M_1,305.38,42.16,0.6107,0.92,0.515
M_1,303.96,44.18,0.3164,0.623,0.265
M_2,304.2,42.54,0.1412,0.613,0.176
M_1,303.95,39.42,0.427,0.641,0.325
M_2,301.25,42.1,0.3204,0.507,0.205
M_2,301.09,39.89,0.1718,0.505,0.128
M_3,312.16,40.2,0.5925,0.915,0.572
M_3,309.84,38.65,0.1605,0.574,0.231
M_1,307.15,43.11,0.308,0.781,0.34
M_1,299.69,40.91,0.1716,0.687,0.172
M_2,301.89,40.85,0.071,0.37,0.045
M_3,302.41,42.47,0.404,0.823,0.353
M_1,302.25,41.71,0.1228,0.552,0.129
M_3,303.04,42.28,0.4015,0.75,0.336
M_2,304.72,40.76,0.153,0.508,0.156
M_1,301.43,39.68,0.1908,0.66,0.188
M_2,308.97,39.69,0.2631,0.638,0.293
M_1,305.87,38.39,0.2637,0.567,0.241
M_2,304.77,44.9,0.4817,0.799,0.408
M_3,301.58,38.53,0.0434,0.54,0.079
M_2,306.4,39.41,0.1969,0.495,0.191
M_2,302.4,43.56,0.392,0.735,0.321
M_1,298.27,40.04,0.1011,0.502,0.081
M_2,302.69,39.53,0.3159,0.593,0.243
M_3,306.25,42.98,0.3681,0.693,0.335
M_1,299.82,41.7,0.1738,0.466,0.107
M_3,300.8,41.9,0.2185,0.446,0.131
M_3,303.14,46.04,0.4119,0.758,0.345
M_1,305.96,37.44,0.0934,0.481,0.13
M_3,304.9,37.14,0.2874,0.574,0.245
M_2,305.37,42.02,0.0609,0.263,0.043
M_3,306.92,44.63,0.2153,0.523,0.214
M_3,299.71,42.17,0.2238,0.559,0.16
M_3,300.47,39.11,0.2118,0.551,0.156
M_1,304.23,38.29,0.3622,0.647,0.297
M_1,303.67,38.55,0.2901,0.529,0.22
M_1,299.69,42.53,0.1483,0.395,0.073
M_3,304.8,42.14,0.2739,0.604,0.246
M_3,302.78,36.02,0.1639,0.712,0.204
M_1,304.56,44.0,0.3755,0.642,0.306
M_2,307.13,42.06,0.2677,0.605,0.267
M_2,303.58,40.72,0.2037,0.499,0.167
M_3,309.24,40.95,0.367,0.658,0.353
M_1,302.33,40.79,0.0328,0.504,0.071
M_1,307.71,44.6,0.4445,0.757,0.406
M_3,304.55,39.44,0.2996,0.736,0.296
M_1,299.58,37.27,0.091,0.47,0.067
M_2,302.79,44.31,0.1503,0.366,0.093
M_2,301.93,41.47,0.3782,0.753,0.314
M_3,297.12,39.19,0.0503,0.451,0.04
M_1,303.95,40.66,0.2135,0.643,0.219
M_2,299.35,42.29,0.0644,0.47,0.053
M_1,304.24,42.14,0.2013,0.474,0.165
M_1,303.84,41.79,0.1046,0.547,0.135
M_3,304.15,40.04,0.1952,0.611,0.202
M_2,314.16,43.16,0.7982,0.937,0.702
M_1,306.68,40.35,0.2484,0.654,0.267
M_2,300.95,41.21,0.3484,0.672,0.265
M_3,300.14,38.98,0.1047,0.366,0.043
M_3,313.37,43.54,0.7211,1.023,0.681
M_3,309.29,41.53,0.269,0.739,0.329
M_2,306.17,46.27,0.4934,0.692,0.396
M_1,303.22,39.68,0.1057,0.461,0.103
M_1,301.8,40.62,0.3275,0.626,0.25
M_2,304.38,43.73,0.5243,0.75,0.411
M_1,304.51,43.89,0.2748,0.746,0.286
M_2,305.61,40.86,0.5384,0.756,0.432
M_2,303.88,38.23,0.1257,0.561,0.15
M_3,306.35,41.78,0.3231,0.707,0.317
M_3,303.66,39.57,0.2577,0.688,0.252
M_2,308.84,44.16,0.3383,0.693,0.345
M_1,303.64,40.71,0.1585,0.47,0.137
M_2,305.94,43.54,0.5312,0.969,0.496
M_2,302.44,36.61,0.2949,0.653,0.248
M_2,307.52,42.68,0.4702,0.943,0.473
M_3,308.41,43.52,0.4438,0.85,0.441
M_2,302.43,40.34,0.1882,0.547,0.163
M_2,307.42,41.64,0.3585,0.745,0.357
M_1,305.99,39.83,0.1216,0.542,0.163
M_2,304.26,41.55,0.5795,0.691,0.42
M_1,302.76,39.01,0.1566,0.657,0.183
M_3,303.32,42.44,0.4695,0.766,0.378
M_1,307.81,43.8,0.4594,0.735,0.408
M_3,309.08,44.08,0.4682,0.654,0.401
M_2,308.57,40.25,0.1253,0.445,0.162
M_2,303.8,42.49,0.5891,0.792,0.45
M_3,304.67,39.0,0.1749,0.49,0.161
M_1,306.03,44.35,0.2624,0.678,0.275
M_2,307.06,40.76,0.2053,0.706,0.265
M_1,298.44,41.44,0.0403,0.478,0.044
M_3,306.8,40.05,0.457,0.663,0.375
M_2,295.8,43.96,0.324,0.801,0.282
M_2,301.86,39.63,0.1524,0.434,0.105
M_2,305.55,40.02,0.5256,0.828,0.447
M_1,312.84,45.22,0.3151,0.551,0.331
M_2,300.28,39.33,0.2564,0.66,0.209
M_2,299.95,41.86,0.1176,0.499,0.089
M_1,304.16,37.66,0.146,0.543,0.157
M_1,296.84,38.39,0.103,0.403,0.052
M_3,312.93,46.78,0.5851,0.787,0.538
M_1,316.45,43.42,0.7514,1.078,0.744
M_3,302.34,43.02,0.0347,0.501,0.071
M_2,303.36,40.38,0.423,0.609,0.308
M_1,306.76,41.43,0.626,0.738,0.482
M_3,304.43,39.84,0.3392,0.807,0.336
M_3,307.78,43.09,0.468,0.751,0.417
M_2,306.93,38.08,0.1881,0.568,0.214
M_3,306.02,42.99,0.3351,0.564,0.277
M_2,301.14,44.03,0.232,0.514,0.162
M_2,307.42,45.09,0.4685,0.791,0.426
M_3,301.57,42.95,0.2965,0.561,0.212
M_1,306.7,40.72,0.4074,0.672,0.352
M_3,301.77,41.71,0.2084,0.538,0.163
M_2,307.97,43.28,0.4095,0.744,0.388
M_3,303.13,40.15,0.2023,0.682,0.217
M_1,300.26,42.03,0.2189,0.631,0.181
M_1,306.27,40.7,0.4759,0.779,0.414
M_1,304.53,40.37,0.1532,0.472,0.143
M_2,297.19,41.63,0.2708,0.72,0.231
M_2,306.9,42.75,0.3006,0.675,0.302
M_2,304.21,44.41,0.1842,0.375,0.127
M_1,301.74,42.18,0.0964,0.469,0.086
M_1,311.23,39.91,0.4125,0.799,0.438
M_1,301.73,46.63,0.4259,0.745,0.334
M_1,309.29,42.98,0.1734,0.573,0.231
M_2,297.75,39.52,0.1035,0.433,0.062
M_2,301.6,44.14,0.1587,0.399,0.095
M_3,308.14,41.4,0.2695,0.566,0.266
M_3,307.61,43.25,0.2464,0.539,0.241
M_2,299.31,41.24,0.3227,0.747,0.265
M_1,303.29,42.05,0.2425,0.64,0.226
M_2,306.54,42.66,0.445,0.731,0.387
M_1,299.84,38.05,0.1652,0.512,0.116
M_3,304.02,39.93,0.1771,0.645,0.202
M_2,304.35,40.7,0.1925,0.588,0.196
M_1,300.67,40.0,0.1965,0.46,0.123
M_3,306.57,40.55,0.0379,0.447,0.099
M_1,300.68,37.73,0.1248,0.545,0.113
M_3,302.44,38.69,0.1798,0.447,0.128
M_2,299.78,38.48,0.1041,0.514,0.086
M_2,304.66,42.36,0.2941,0.556,0.24
M_1,298.12,39.1,0.0916,0.58,0.1
M_2,299.97,40.16,0.161,0.481,0.105
M_3,303.1,41.53,0.0617,0.444,0.075
M_2,305.14,38.87,0.1273,0.642,0.188
M_2,301.55,43.7,0.1351,0.436,0.094
M_3,309.29,43.07,0.3477,0.629,0.335
M_3,303.65,43.34,0.2053,0.556,0.186
M_1,307.77,43.25,0.599,0.789,0.494
M_3,303.86,40.06,0.3534,0.715,0.31
M_2,311.17,45.2,0.692,0.867,0.598
M_1,300.02,40.08,0.2164,0.552,0.154
M_3,295.26,42.54,0.1291,0.56,0.113
M_2,299.84,42.71,0.0987,0.388,0.046
M_1,306.2,40.13,0.3905,0.616,0.322
M_3,299.57,37.54,0.0234,0.388,0.008
M_3,304.36,40.96,0.1577,0.612,0.186
M_3,296.65,43.37,0.2842,0.69,0.229
M_3,307.29,39.17,0.1444,0.641,0.217
M_2,300.48,39.08,0.2179,0.621,0.18
M_1,304.67,38.7,0.1529,0.457,0.14
M_3,304.1,43.44,0.3464,0.702,0.305
M_2,307.54,37.19,0.5107,0.743,0.434
M_1,310.48,41.61,0.5537,0.829,0.51
M_1,299.93,43.88,0.1955,0.638,0.169
M_1,309.09,41.33,0.4049,0.721,0.39
M_3,296.17,43.65,0.1268,0.731,0.163
M_3,304.39,39.96,0.1629,0.517,0.161
M_3,306.26,42.63,0.2375,0.651,0.257
M_2,301.24,43.93,0.3056,0.533,0.205
M_2,309.43,44.23,0.1968,0.627,0.261
M_1,305.73,39.94,0.3704,0.689,0.329
M_1,301.63,40.94,0.1158,0.344,0.057
M_1,307.33,44.16,0.6106,0.905,0.53
M_1,306.46,41.94,0.4958,0.736,0.413
M_3,301.31,43.08,0.1736,0.666,0.18
M_2,305.22,41.63,0.6246,0.852,0.5
M_1,306.97,40.95,0.1299,0.488,0.161
M_2,299.54,41.79,0.1209,0.44,0.072
M_3,306.36,40.18,0.3338,0.619,0.296
M_1,304.74,42.82,0.3278,0.639,0.283
M_3,309.34,41.41,0.5453,0.868,0.506
M_2,303.05,40.04,0.0479,0.472,0.076
M_3,298.98,40.38,0.2301,0.622,0.182
M_3,305.56,40.38,0.1571,0.566,0.184
M_1,305.46,41.83,0.0368,0.493,0.101
M_2,308.4,43.01,0.2867,0.718,0.323
M_1,302.41,41.28,0.1876,0.514,0.152
M_1,299.4,40.06,0.1986,0.469,0.12
M_2,305.89,47.35,0.5203,0.661,0.398
M_1,308.22,44.94,0.6571,0.972,0.582
M_2,299.11,42.16,0.1119,0.355,0.042
M_2,305.19,43.67,0.2696,0.716,0.281
M_3,308.9,42.01,0.4919,0.761,0.443
M_3,305.37,43.54,0.5892,1.013,0.532
M_2,304.37,43.18,0.2518,0.725,0.267
M_3,299.47,43.32,0.1481,0.448,0.088
M_3,302.5,39.72,0.148,0.576,0.152
M_2,304.82,41.82,0.2825,0.627,0.258
M_1,299.94,41.26,0.1891,0.497,0.124
M_1,301.7,42.51,0.33,0.546,0.226
M_2,303.75,41.0,0.3345,0.751,0.31
M_1,307.05,39.03,0.3127,0.673,0.309
M_2,303.33,42.31,0.345,0.791,0.323
M_3,298.41,40.89,0.0133,0.409,0.009
M_2,297.92,38.31,0.2914,0.615,0.21
M_2,295.41,39.78,0.1868,0.723,0.19
M_2,306.89,41.82,0.2794,0.67,0.29
M_3,306.9,36.97,0.0395,0.478,0.112
M_3,303.97,38.74,0.0673,0.501,0.104
M_2,302.33,42.81,0.1343,0.622,0.157
M_2,303.38,39.09,0.5827,0.896,0.474
M_1,305.47,40.98,0.2327,0.568,0.221
M_2,301.26,38.71,0.113,0.554,0.115
M_2,303.59,44.91,0.5518,0.903,0.463
M_2,303.98,44.4,0.0977,0.537,0.13
M_2,302.93,42.56,0.1381,0.494,0.127
M_2,304.52,39.34,0.3237,0.655,0.283
M_3,310.84,43.5,0.5456,0.825,0.509
M_2,303.39,39.02,0.1968,0.576,0.185
M_1,307.53,44.48,0.4459,0.664,0.378
M_1,306.99,43.39,0.2226,0.654,0.258
M_2,305.51,40.42,0.2279,0.602,0.23
M_2,303.53,45.8,0.237,0.548,0.198
M_3,304.44,43.82,0.396,0.734,0.343
M_1,313.34,38.23,0.3468,0.525,0.344
M_2,301.67,41.97,0.1452,0.517,0.124
M_1,295.13,42.59,0.2317,0.638,0.187
M_2,303.58,43.36,0.3661,0.664,0.298
M_1,305.31,43.67,0.2431,0.496,0.203
M_2,305.29,43.78,0.4635,0.691,0.372
M_3,299.86,42.79,0.4118,0.919,0.362
M_3,311.63,41.16,0.5093,0.724,0.468
M_1,302.71,42.94,0.1691,0.549,0.156
M_2,307.47,37.51,0.2983,0.66,0.302
M_2,308.48,42.42,0.3462,0.572,0.31
M_3,308.14,44.34,0.5947,0.831,0.508
M_1,304.95,40.83,0.2936,0.573,0.248
M_1,302.89,40.42,0.4031,0.697,0.32
M_3,304.62,42.33,0.5042,0.802,0.419
M_3,304.47,45.43,0.3623,0.662,0.304
M_3,310.61,44.85,0.8572,1.061,0.733
M_3,311.39,41.55,0.5604,0.875,0.537
M_1,305.11,42.33,0.289,0.753,0.302
M_1,303.23,42.54,0.2926,0.487,0.205
M_3,304.07,42.27,0.2077,0.695,0.233
M_2,301.22,39.03,0.3279,0.51,0.209
M_2,306.3,39.54,0.2907,0.649,0.283
M_1,306.4,41.87,0.3333,0.596,0.289
M_1,308.56,43.54,0.6289,0.767,0.51
M_2,302.67,38.24,0.2705,0.652,0.237
M_3,305.13,42.47,0.2209,0.606,0.224
M_3,301.34,42.16,0.1323,0.365,0.069
M_1,306.02,41.17,0.2396,0.594,0.238
M_1,305.96,41.6,0.5236,0.777,0.435
M_2,311.34,42.28,0.5999,0.833,0.543
M_1,300.13,40.26,0.1353,0.606,0.131
M_3,299.59,42.4,0.3604,0.828,0.308
M_1,303.53,39.38,0.2141,0.346,0.126
M_1,305.3,37.14,0.3187,0.817,0.338
M_3,299.81,39.73,0.2507,0.534,0.165
M_3,304.77,46.82,0.5027,0.829,0.428
M_2,309.47,39.64,0.5709,0.837,0.511
M_1,298.22,38.52,0.1545,0.484,0.103
M_3,305.03,42.28,0.3281,0.773,0.326
M_1,306.29,39.91,0.41,0.864,0.407
M_3,309.33,38.5,0.2487,0.518,0.253
M_1,313.27,41.19,0.5495,0.826,0.535
M_1,312.93,42.44,0.6778,0.997,0.647
M_1,298.99,38.36,0.1579,0.525,0.116
M_2,307.39,41.29,0.3504,0.688,0.336
M_1,300.78,45.65,0.5846,1.088,0.506
M_3,303.04,39.71,0.1392,0.499,0.13
M_3,301.01,42.18,0.5146,0.892,0.415
M_1,307.45,37.75,0.1785,0.652,0.239
M_2,309.06,43.54,0.631,0.89,0.553
M_1,306.27,43.44,0.2497,0.299,0.157
M_2,302.46,40.87,0.0714,0.424,0.067
M_3,301.1,41.54,0.2956,0.621,0.225
M_3,298.61,40.66,0.0726,0.449,0.051
M_3,303.09,40.13,0.4066,0.681,0.318
M_1,297.72,41.6,0.027,0.419,0.019
M_1,306.52,42.93,0.1711,0.511,0.184
M_3,307.39,42.48,0.2999,0.575,0.276
M_3,303.97,40.63,0.3483,0.744,0.317
M_2,300.38,44.22,0.2079,0.575,0.16
M_3,304.56,41.96,0.2954,0.655,0.27
M_2,300.04,40.8,0.263,0.615,0.196
M_2,304.86,40.26,0.2858,0.637,0.263
M_3,304.78,41.52,0.257,0.569,0.227
M_3,302.15,39.92,0.1406,0.541,0.134
M_3,306.87,41.99,0.088,0.314,0.087
M_2,306.58,41.0,0.286,0.483,0.234
M_3,305.41,42.82,0.3673,0.711,0.331
M_2,300.88,40.59,0.0473,0.323,0.009
M_2,302.01,41.43,0.0796,0.526,0.098
M_2,310.22,39.71,0.3602,0.715,0.377
M_1,306.98,39.93,0.4545,0.61,0.36
M_2,305.33,37.03,0.1761,0.714,0.236
M_3,303.16,46.17,0.2241,0.67,0.225
M_1,305.48,41.28,0.2185,0.581,0.218
M_3,303.84,43.01,0.3487,0.751,0.318
M_1,307.08,43.31,0.2278,0.51,0.218
M_3,301.81,44.62,0.4478,0.756,0.349
M_1,302.7,39.46,0.0278,0.387,0.037
M_3,298.06,39.6,0.1796,0.622,0.156
M_3,303.56,44.51,0.2642,0.628,0.236
M_1,305.96,43.84,0.249,0.672,0.266
M_1,302.44,37.89,0.1046,0.672,0.158
M_3,307.57,41.28,0.2438,0.626,0.265
M_2,312.76,43.95,0.5525,0.607,0.466
M_2,301.35,41.75,0.277,0.568,0.203
M_3,303.25,40.25,0.2891,0.797,0.296
M_3,298.57,43.24,0.1042,0.449,0.067
M_2,305.68,40.67,0.313,0.687,0.299
M_2,303.22,44.44,0.432,0.663,0.327
M_1,300.93,42.35,0.1202,0.425,0.077
M_3,304.55,39.06,0.2292,0.615,0.225
M_2,300.35,39.0,0.2602,0.539,0.175
M_3,305.77,42.84,0.322,0.508,0.251
M_2,299.64,39.15,0.1114,0.234,0.006
M_1,300.34,40.49,0.053,0.321,0.006
M_2,304.39,39.46,0.1093,0.519,0.134
M_1,298.61,41.1,0.1047,0.461,0.071
M_2,305.28,40.78,0.1425,0.72,0.22
M_1,306.61,41.4,0.4518,0.844,0.425
M_1,307.83,41.33,0.0874,0.424,0.129
M_3,312.3,40.3,0.6936,0.969,0.64
M_2,305.43,41.36,0.0518,0.439,0.092
M_3,315.61,40.79,0.5271,0.927,0.578
M_1,306.02,44.6,0.2584,0.673,0.271
M_3,303.52,40.34,0.224,0.537,0.188
M_2,303.78,43.98,0.2079,0.443,0.155
M_2,301.68,40.9,0.1421,0.486,0.114
M_2,301.34,42.15,0.2063,0.564,0.166
M_3,308.09,43.4,0.3408,0.574,0.303
M_3,302.43,39.67,0.0836,0.431,0.075
M_3,301.9,39.59,0.141,0.357,0.077
M_1,307.34,42.38,0.3799,0.644,0.337
M_1,302.66,39.08,0.299,0.526,0.214
M_3,301.17,42.4,0.2283,0.565,0.175
M_3,316.45,43.1,0.6787,0.825,0.631
M_2,306.87,42.76,0.3297,0.63,0.303
M_2,291.51,41.23,0.0915,0.633,0.116
M_2,304.7,43.05,0.1784,0.471,0.157
M_3,314.23,42.6,0.6481,1.016,0.651
M_1,303.27,41.83,0.2948,0.622,0.247
M_3,296.55,40.42,0.1141,0.509,0.09
M_1,305.25,42.82,0.3126,0.626,0.276
M_1,300.75,43.65,0.2936,0.518,0.19
M_1,303.92,44.51,0.0551,0.495,0.095
M_1,304.5,37.15,0.0796,0.351,0.07
M_3,305.33,39.63,0.3121,0.68,0.293
M_2,304.96,40.06,0.1347,0.375,0.109
M_1,304.4,38.95,0.0549,0.408,0.074
M_2,307.39,40.31,0.5196,0.859,0.471
M_1,300.02,38.68,0.0467,0.589,0.08
M_3,302.53,40.52,0.2472,0.611,0.212
M_3,303.07,40.24,0.3036,0.688,0.269
M_3,299.35,43.32,0.0505,0.358,0.013
M_3,303.14,41.19,0.1521,0.629,0.176
M_2,300.23,41.68,0.3024,0.811,0.277
M_1,306.83,44.59,0.4137,0.695,0.364
M_3,312.12,38.47,0.1683,0.565,0.255
M_3,305.01,42.74,0.3978,0.607,0.311
M_1,309.2,40.88,0.6926,1.116,0.653
M_2,306.03,39.69,0.2143,0.651,0.243
M_1,302.75,42.72,0.3479,0.703,0.292
M_2,305.51,38.19,0.1487,0.446,0.143
M_1,302.41,41.72,0.1624,0.54,0.147
M_1,309.34,40.52,0.4409,0.682,0.398
M_3,300.0,38.49,0.0773,0.392,0.036
M_3,305.09,40.85,0.3269,0.792,0.332
M_1,302.11,40.22,0.4287,0.711,0.329
M_2,304.32,38.65,0.2835,0.643,0.258
M_1,301.75,43.95,0.451,0.644,0.316
M_1,299.41,42.0,0.1172,0.446,0.073
M_2,299.42,42.92,0.1649,0.463,0.101
M_2,308.0,44.69,0.5165,0.859,0.476
M_3,297.76,39.0,0.2495,0.509,0.157
M_3,304.9,39.21,0.2939,0.569,0.247
M_3,305.06,42.82,0.2062,0.578,0.207
M_1,300.76,40.28,0.2324,0.632,0.193
M_1,307.68,39.36,0.2394,0.624,0.264
M_3,297.72,42.86,0.0904,0.455,0.062
M_2,309.22,41.87,0.3359,0.581,0.314
M_1,300.77,42.36,0.3727,0.663,0.273
M_1,305.6,39.62,0.2669,0.671,0.271
M_2,310.13,38.82,0.2707,0.688,0.323
M_1,295.93,40.83,0.0533,0.426,0.034
M_1,303.76,41.66,0.2027,0.683,0.224
M_3,302.11,44.95,0.1028,0.494,0.101
M_1,303.11,43.03,0.305,0.724,0.281
M_1,304.56,43.09,0.4266,0.628,0.327
M_3,301.09,42.09,0.2238,0.504,0.154
M_1,306.1,42.12,0.2702,0.646,0.27
M_1,299.84,40.38,0.1678,0.602,0.144
M_2,306.77,42.93,0.5967,0.95,0.531
M_3,297.78,41.91,0.1417,0.376,0.064
M_3,305.52,44.14,0.3723,0.599,0.301
M_1,304.76,40.56,0.1145,0.567,0.155
M_3,305.82,37.49,0.1999,0.661,0.236
M_2,310.1,44.17,0.3665,0.766,0.394
M_3,302.17,41.18,0.048,0.486,0.071
M_3,304.7,43.52,0.3894,0.623,0.309
M_1,307.76,39.28,0.2017,0.552,0.224
M_3,304.21,40.66,0.2703,0.57,0.228
M_1,301.0,42.6,0.2127,0.434,0.126
M_3,311.38,39.62,0.5521,0.691,0.477
M_1,309.51,42.19,0.6069,0.708,0.491
M_2,306.17,42.42,0.5565,0.85,0.475
M_1,305.01,40.11,0.2225,0.588,0.218
M_2,298.0,39.98,0.2613,0.524,0.168
M_2,310.47,38.2,0.0497,0.5,0.16
M_3,294.77,43.86,0.3584,0.713,0.273
M_2,309.88,41.9,0.6038,0.88,0.545
M_1,306.67,35.53,0.1834,0.537,0.199
M_3,305.23,40.51,0.538,0.883,0.466
M_1,309.85,40.44,0.2619,0.575,0.282
M_2,307.64,42.42,0.1014,0.455,0.143
M_2,299.5,41.12,0.2176,0.512,0.142
M_1,306.54,41.27,0.3148,0.682,0.308
M_3,300.76,42.17,0.2154,0.587,0.171
M_3,301.91,41.08,0.1977,0.759,0.226
M_3,298.47,40.43,0.0738,0.364,0.026
M_3,303.43,41.65,0.2744,0.662,0.25
M_1,307.46,43.74,0.2731,0.569,0.262
M_2,309.74,42.96,0.3196,0.574,0.31
M_1,310.97,40.61,0.6074,0.835,0.544
M_3,306.94,45.13,0.5638,0.908,0.504
M_3,299.99,38.67,0.1003,0.394,0.048
M_3,302.06,43.23,0.2101,0.544,0.169
M_2,306.04,41.9,0.4327,0.8,0.397
M_2,296.21,40.54,0.2985,0.781,0.263
M_2,303.31,41.75,0.2659,0.615,0.231
M_2,306.27,42.27,0.2985,0.55,0.257
M_2,305.91,39.55,0.0367,0.479,0.101
M_3,305.21,39.4,0.2605,0.554,0.228
M_2,307.58,43.46,0.4268,0.661,0.368
M_2,302.08,42.52,0.1438,0.503,0.124
M_1,306.77,41.76,0.3535,0.585,0.3
M_1,303.36,39.67,0.1547,0.574,0.163
M_2,301.22,43.52,0.2178,0.57,0.172
M_2,298.94,42.51,0.0861,0.422,0.05
M_1,299.28,36.98,0.1603,0.367,0.07
M_1,305.85,42.75,0.2616,0.474,0.212
M_3,300.64,43.33,0.1563,0.447,0.099
M_1,311.26,44.31,0.5358,0.786,0.496
M_2,298.19,41.79,0.4066,0.677,0.286
M_2,305.66,38.01,0.2491,0.674,0.263
M_1,306.09,44.19,0.3779,0.698,0.339
